beer_beerid,beer_style,beer_style_id,beer_name
3937,American Pale Ale (APA),14,Old Nick Pale Ale
4828,Flanders Red Ale,58,Flanders Red Ale
49118,Tripel,98,Belgian-Style Abbey Ale
20829,Russian Imperial Stout,89,Imperial Stout
7720,Oatmeal Stout,83,Oatmeal Stout
13205,Pumpkin Ale,85,Pumpkin Wheat Ale
24135,Cream Ale,35,Cream Ale
22216,American Blonde Ale,6,Alley Oop Ale
13468,English Brown Ale,44,Brown Ale
12363,Hefeweizen,65,Hefeweizen
14616,Winter Warmer,102,Holiday Ale
11570,German Pilsener,61,Caracas Pilsen
11579,German Pilsener,61,Nacional Pilsen
70018,German Pilsener,61,Pearl Snap Pils
69447,English Pale Mild Ale,48,Peacemaker Extra Pale Ale
3261,American Barleywine,4,Olde Wyndham Grim Reaper Barley Wine
74480,American Amber / Red Ale,2,Battle Axe
74506,Schwarzbier,93,Black Thunder
69408,American IPA,12,Fire Eagle IPA
22898,English Porter,49,Knight Porter
76848,Russian Imperial Stout,89,Sputnik
64369,American Amber / Red Ale,2,Water Street Amber
37857,English Stout,50,Paddy O'Hackers Genuine Irish Stout
37140,Chile Beer,34,Green Chille Beer
37859,Fruit / Vegetable Beer,60,Junipers Ale
11811,Euro Pale Lager,53,Studenoye Zreloye
11752,Euro Pale Lager,53,Zhigulovskoye
11751,Euro Pale Lager,53,No. 1 Avangard
13213,Euro Pale Lager,53,Ritsar
13457,American Porter,17,Botsman Portovoye
11907,Euro Pale Lager,53,Studenoye Svetloye
17104,Munich Dunkel Lager,80,Lagerer
17103,English Pale Ale,47,Ale
28538,English Strong Ale,51,Nigel's Rather Large Ale
24150,Scotch Ale / Wee Heavy,94,Loyal Duke
38049,Russian Imperial Stout,89,Skeleton Crew Imperial Stout
23955,Fruit / Vegetable Beer,60,Raspberry Porter
57282,American Double / Imperial IPA,9,Amicas Double IPA
24152,American Porter,17,Flarety's Entire Robust Porter
56574,American Pale Ale (APA),14,Ute Trail Pale Ale
24146,American Amber / Red Ale,2,Amber Ale
24149,Hefeweizen,65,Hefe
24147,American IPA,12,Headwater's IPA
24145,American Blonde Ale,6,Bomber Blonde Ale
75252,Munich Helles Lager,81,Camden Hells Lager
65170,English Bitter,43,Irresistible Premium Ale
64177,English Pale Ale,47,Copper Ale
64172,Light Lager,76,Honey Lager Light
61408,American Pale Lager,15,Roddy's Perfect Lager
64368,Fruit / Vegetable Beer,60,Raspberry Weiss
64367,Märzen / Oktoberfest,82,Old World Oktoberfest
64179,Hefeweizen,65,Bavarian Weiss Beer
64366,Irish Dry Stout,67,Irish Stout
64283,American Pale Ale (APA),14,Pale Ale
64365,Munich Helles Lager,81,Munich Lager
52091,English Bitter,43,Hooligan
38358,American Stout,18,La Marge
52424,Tripel,98,Zoot
31003,Belgian Pale Ale,24,Belgian Pale Ale
73077,American IPA,12,Sabotage
44546,American Pale Ale (APA),14,Yakima
38316,American Pale Ale (APA),14,Pale Ale Americaine
42182,Fruit / Vegetable Beer,60,Double Maple
69860,Fruit / Vegetable Beer,60,Atoka
69037,American Strong Ale,19,Grande Armada Réserve
52092,Saison / Farmhouse Ale,92,Ardente
52976,English Bitter,43,Moisson
55551,Belgian IPA,23,Congo IPA
31192,Belgian Pale Ale,24,Blonde D'abbaye Flimzie
66594,American Pale Wheat Ale,16,Canebrake
44547,American Brown Ale,7,Armada
72109,American Brown Ale,7,Armada Reserve
49132,American IPA,12,Cuda
74748,Smoked Beer,97,Pollux
58538,Saison / Farmhouse Ale,92,Ergot 2010
38317,American Brown Ale,7,American Brown Ale
72345,Belgian Pale Ale,24,Novis
58890,Czech Pilsener,36,Magnum Pilsner
43556,Russian Imperial Stout,89,Dreadlux
44688,Saison / Farmhouse Ale,92,Diplo (Saison With Brett)
38359,American Double / Imperial IPA,9,Anniversary Double IPA
49317,Winter Warmer,102,Brassin De Noel
38360,Saison / Farmhouse Ale,92,Saison
52090,Saison / Farmhouse Ale,92,Eponyme
70450,American Amber / Red Ale,2,Rousse
44548,Hefeweizen,65,Ganzfeld
52417,American Stout,18,Strato
47984,Belgian Pale Ale,24,Archangel Ale
67916,English Barleywine,42,Barley Wine
56949,American Stout,18,Starducks Stout
60229,American Pale Ale (APA),14,Duck-Duck-Goose
30386,Hefeweizen,65,Licher Hefeweizen
26055,Märzen / Oktoberfest,82,Ducktoberfest
56948,Winter Warmer,102,Dark Duck Winter
28531,Rye Beer,90,Quacker In The Rye
75393,American IPA,12,Leapin' Lizards India Pale Ale
17321,Doppelbock,37,India Pale Lager
54088,Pumpkin Ale,85,Ichabod's Pumpkin Ale
50292,American Blonde Ale,6,Quacker Oats Pale Ale
56946,American Pale Wheat Ale,16,Luckenbacher Hefeweizen
60228,Rye Beer,90,Hefe-Rye-Zen Ale
50293,Dunkelweizen,40,Duckenbach Dunkelwiezen
42471,American IPA,12,Hidden Passage IPA
31028,Czech Pilsener,36,Czech Dzuch Pilsner
60169,American Porter,17,Sir Francis Drake Vanilla Porter
23025,Euro Pale Lager,53,Golden Egg Lager
26540,American Porter,17,Smoked Porter
21168,Doppelbock,37,Quackinator Dopplebock
21170,American Barleywine,4,Artful Dodger Barley Wine
75395,Pumpkin Ale,85,Pumpkinhead
21169,Extra Special / Strong Bitter (ESB),55,Old Speckled Duck
28532,Milk / Sweet Stout,79,Double Chocolate Stout
23027,American Brown Ale,7,Ginger Brown
31184,Dunkelweizen,40,Darkwing Dunkel Weissen
75394,Märzen / Oktoberfest,82,Full Moon Autumn Ale
56947,Irish Red Ale,68,Tucker's Irish Red
50291,English Brown Ale,44,Dodging The Blonde Brown Ale
50294,American IPA,12,Fowl Play India Pale Ale
68652,Kvass,72,Drevlyansky Kvass
45693,Munich Dunkel Lager,80,Old Brown Beer
45691,Czech Pilsener,36,Classic Pilsen Beer
31454,Hefeweizen,65,Pshenychne - Weissbier Etalon
71141,Altbier,0,Biere Amber
60710,Winter Warmer,102,Winklepicker
56713,English Bitter,43,Pi
57794,English Pale Ale,47,Stiletto
76969,English Pale Ale,47,Sunshiny
56898,English Dark Mild Ale,45,Square Miled
61761,English Strong Ale,51,B-52
57138,English Bitter,43,Scroby
65269,Altbier,0,Alt
53685,American IPA,12,India Pale Ale
62026,Saison / Farmhouse Ale,92,Saison
53725,American Porter,17,Porter
56819,Cream Ale,35,Blonde Cream
52918,American Pale Ale (APA),14,American Pale Ale
57646,Milk / Sweet Stout,79,Milk Stout
64646,American Double / Imperial Stout,11,Imperial Stout
54535,Extra Special / Strong Bitter (ESB),55,ESB
53921,American Stout,18,Stout
52919,Rye Beer,90,Dry-Hopped Rye Ale
54768,Winter Warmer,102,Winter Warmer
53301,American Pale Wheat Ale,16,Wheat
53304,American Brown Ale,7,Nut Brown Ale
54727,American Amber / Red Ale,2,Amber Ale
72642,Saison / Farmhouse Ale,92,Cherry Saison
55920,American Double / Imperial IPA,9,Double IPA
72641,American Pale Wheat Ale,16,Summer
74096,Pumpkin Ale,85,Pumpkin Ale
66777,Doppelbock,37,Castelator
17789,English Pale Ale,47,Bee's Endeavour
19323,English Pale Ale,47,Glen Ale
19322,English Brown Ale,44,Nut Brown
57236,English Pale Ale,47,Copperhead Ale
20627,English Pale Ale,47,Mill Ale
20788,English Pale Ale,47,White Gold
21158,English Pale Ale,47,Sanity Claus
64070,Irish Red Ale,68,Whisky Barrel-Aged Clotworthy Dobbin
33820,Irish Red Ale,68,Clotworthy Dobbin
38838,Munich Helles Lager,81,Belfast Lager
16371,English Pale Ale,47,Belfast Ale
19321,English Pale Ale,47,Solstice Pale Ale
16372,English Brown Ale,44,Crown & Glory
7141,Euro Strong Lager,54,Crest Super Premium Lager
7391,German Pilsener,61,Licher Pils
45924,Hefeweizen,65,Ilzer Szúretlen Búzasör
46029,Dortmunder / Export Lager,38,Innstadt Export Hell-Kristall
45756,Euro Pale Lager,53,Ilzer Diet
44720,German Pilsener,61,Ilzer Superior
46618,Munich Dunkel Lager,80,Ilzer Barna
46348,Munich Dunkel Lager,80,Innstadt Alt-Bayerischer Dunkel
46289,Roggenbier,88,Roggen Szüretlen Rozs Sör
31032,Kristalweizen,71,Ilzer Szürt Búzasör
45895,German Pilsener,61,Premium Pils
41814,Dortmunder / Export Lager,38,Licher Export
44894,Pumpkin Ale,85,Pumpkin Ale
71523,Hefeweizen,65,Horseheads Hefe
70472,Euro Pale Lager,53,Licher Lager
38268,American Amber / Red Ale,2,Horseheads Brickyard Red Ale
42818,California Common / Steam Beer,33,Lackawanna Steam Lager
45728,American Pale Ale (APA),14,Rye PA
38544,American Brown Ale,7,Newtown Brown
65394,American Black Ale,5,Black Horse Ale
54465,Saison / Farmhouse Ale,92,Christmas Ale
38271,American Pale Ale (APA),14,Pale Expedition Ale
40451,American Stout,18,Sullivan's Stout
42197,Fruit / Vegetable Beer,60,Maple Amber Ale
40449,Chile Beer,34,Hot-Jala-Heim
32006,American Pale Ale (APA),14,Murray's Nirvana Pale Ale
57877,English Bitter,43,Murray's Punch & Judy
41486,American Porter,17,Chocolate Porter
55501,American IPA,12,Horseheads IPA
2674,American Pale Wheat Ale,16,Bank Street Harvest Wheat
41416,Cream Ale,35,Chemung Canal Towpath Ale
2218,American Porter,17,Bank Street Cove Porter
7355,Light Lager,76,Bank Street Greenwich Light Lager
7354,English Brown Ale,44,Bank Street Banker's Brown
38274,American Pale Wheat Ale,16,Iroquois Wheat Beer
44469,Hefeweizen,65,Swashbuckler Wheat
70427,Witbier,103,Belgina WIT
56572,Belgian Pale Ale,24,Nebula
60163,Fruit / Vegetable Beer,60,Blueberry Ale
33021,Märzen / Oktoberfest,82,Oktoberfest
38272,Fruit / Vegetable Beer,60,Peach Wheat
9676,American Pale Wheat Ale,16,Bank Street Summer Street Wheat
7893,American Stout,18,Bank Street Safecracker (Belgian) Stout
7356,Märzen / Oktoberfest,82,Bank Street Red Penny Oktoberfest
8707,American Pale Ale (APA),14,Bank Street Lock City Pale Ale
44274,German Pilsener,61,Lanner Pilsener
42658,Altbier,0,Fat Altbier
49749,American Wild Ale,20,Sour Sharkbait Saison
27418,American Stout,18,Old Peg Leg Stout
33383,Doppelbock,37,Skull Annihilator
33387,Scottish Gruit / Ancient Herbed Ale,96,Marly's Mirth
27419,English Pale Ale,47,Plank Walker's Pale Ale
45569,American Wild Ale,20,Pyrate
32706,Oatmeal Stout,83,Captain Rude's Blackwater Stout
32799,Scotch Ale / Wee Heavy,94,Scotland Terror Ale
33020,Märzen / Oktoberfest,82,Unfiltered Oak Barrel Oktoberfest
46412,Saison / Farmhouse Ale,92,Sharkbait Saison
32800,Irish Red Ale,68,Red Beard's Irish Ale
62524,Dunkelweizen,40,10th Anniversary Ale
70480,Witbier,103,Blackberry Wheat
44275,Dunkelweizen,40,Danny Boy Dunkel
27421,Kölsch,73,Swashbuckler's Gold
32805,American IPA,12,Plank Walker's India Pale Ale
37693,Witbier,103,Wetlands Witbier
67794,English Pale Ale,47,Old Order Pale Ale
27420,American Amber / Red Ale,2,Red Sea Amber Ale
61839,Extra Special / Strong Bitter (ESB),55,Big Chief Bitter
35302,German Pilsener,61,Murray's Elephant Head
64216,American Pale Wheat Ale,16,Murray's Aphrodite
45919,Russian Imperial Stout,89,Murray's Wild Thing Imperial Stout
59851,American Double / Imperial Stout,11,Murray's Heart Of Darkness
63024,Pumpkin Ale,85,Murray's Pumpkin Ale
35953,American Barleywine,4,Murray's Anniversary Ale
72102,American Double / Imperial Stout,11,Murray's Heart Of Darkness Oak Aged
67906,English Pale Ale,47,Murray's Retro Rocket
42968,German Pilsener,61,Murray's Pilsner
64992,Belgian Strong Pale Ale,26,Murray's Punk Monk
32003,American IPA,12,Murray's Icon 2IPA
62100,American Double / Imperial IPA,9,Murray's Spartacus
32002,Tripel,98,Murray's Grand Cru
66363,Belgian Strong Pale Ale,26,Murray's Imperious
68702,Herbed / Spiced Beer,66,Murray's Easter Ale
61231,American Brown Ale,7,Murray's Angry Man
29328,Pumpkin Ale,85,Pumpkin Ale
56654,American Black Ale,5,Murray's Shawn's Fault
35301,Belgian Pale Ale,24,Murray's Sassy Blonde
54722,American Pale Ale (APA),14,Murray's Big Wednesday Pale Ale
73549,Saison / Farmhouse Ale,92,Murray's The Natural
49860,Witbier,103,Murray's Port Stephens Whale Ale
44299,English Porter,49,Murray's Best Extra Porter
32005,English Porter,49,Murray's Swinging Arm Dark Ale
59946,Belgian Pale Ale,24,Murray's Sassy Blonder
51297,English Porter,49,Murray's Dark Knight Porter
73857,American Pale Ale (APA),14,Murray's Angry Man Pale Ale
62513,Märzen / Oktoberfest,82,Murray's Oktoberfest
70285,American Double / Imperial Pilsner,10,Murray's Vesuvius
76493,Scotch Ale / Wee Heavy,94,Colin's Wee Heavy Scotch Ale
75766,American Double / Imperial IPA,9,Victor Squared Imperial IPA
72369,American IPA,12,The Victor IPA
74731,Altbier,0,Alted State Sticke Alt
72371,Kölsch,73,Wheelie Popper Summer Kölsch
73217,American IPA,12,Das Hopfen German IPA
72370,California Common / Steam Beer,33,Grand Esteemer San Francisco Lager
71271,Dubbel,39,WB Abbey Dubbel
70426,American Blonde Ale,6,Golden Nelson Ale
73966,American Black Ale,5,Acca Dacca Blaccka Black IPA
74513,Dunkelweizen,40,BaDunkeldonk
70429,American Amber / Red Ale,2,Red Monkey “Amber IPA”
1048,Oatmeal Stout,83,Oatmeal Stout
72777,Hefeweizen,65,Madame Von Schtupp Hefeweizen
70431,American Stout,18,Jemmy American Stout
71270,American IPA,12,King Louie IPA
71023,English Dark Mild Ale,45,Ol' Lantern Jaw English Mild
75589,Hefeweizen,65,Hale Street Hefeweizen
29327,American Double / Imperial IPA,9,Double IPA
1046,American Amber / Red Ale,2,Amber Ale
51537,American Brown Ale,7,Oak Aged Nut Brown (Wine Barrel Aged)
29336,Bock,31,Black Rye Bock
1049,Czech Pilsener,36,Bohemian Pilsner
5254,Oatmeal Stout,83,Beam Stout (Jim Beam Barrel Aged)
54248,Bock,31,Beam Black Rye Bock (Jim Beam Barrel Aged)
29338,Bock,31,Beam Bock (Jim Beam Barrel Aged)
25331,Hefeweizen,65,Bavarian Hefeweizen
71037,American Strong Ale,19,Ice Axe Ale (Imperial Blonde)
1045,American Blonde Ale,6,Blonde
27971,English Barleywine,42,Big Woody Barley Wine
75306,American Double / Imperial Stout,11,Czech Imperial Stout
33799,Russian Imperial Stout,89,Ukranian Imperial Stout
29361,Fruit / Vegetable Beer,60,Raspberry Wheat
29341,Doppelbock,37,Razz XXXMas Triple Bock
40097,Pumpkin Ale,85,Beam Pumpkin (Jim Beam Barrel Aged)
29329,American Stout,18,Oak Aged Stout (Blended)
29371,American Porter,17,Beam Porter (Jim Beam Barrel Aged)
29340,Doppelbock,37,Cherry XXXMas Triple Bock
54249,Eisbock,41,Oak Aged Eisbock (Wine Barrel Aged)
29339,American Double / Imperial Stout,11,Oak Aged Imperial Stout (Wine Barrel Aged)
29334,Scottish Ale,95,Beam Scottish Ale (Jim Beam Barrel Aged)
66961,American Brown Ale,7,Brekle's Brown
39441,Winter Warmer,102,Our Special Ale 2007 (Anchor Christmas Ale)
30254,Winter Warmer,102,Our Special Ale 1984 (Anchor Christmas Ale)
20599,Winter Warmer,102,Our Special Ale 2004 (Anchor Christmas Ale)
53863,Winter Warmer,102,Our Special Ale 2009 (Anchor Christmas Ale)
41686,Winter Warmer,102,Our Special Ale 1988 (Anchor Christmas Ale)
1998,Winter Warmer,102,Our Special Ale 2001 (Anchor Christmas Ale)
2880,Winter Warmer,102,Our Special Ale 1997 (Anchor Christmas Ale)
18538,Winter Warmer,102,Our Special Ale 1995 (Anchor Christmas Ale)
26756,Winter Warmer,102,Our Special Ale 2005 (Anchor Christmas Ale)
14007,Winter Warmer,102,Our Special Ale 2003 (Anchor Christmas Ale)
7000,Winter Warmer,102,Our Special Ale 2002 (Anchor Christmas Ale)
648,English Bitter,43,Anchor Small Beer
53899,American Pale Ale (APA),14,Anchor Humming Ale
62,Winter Warmer,102,Our Special Ale 1998 (Anchor Christmas Ale)
34372,Winter Warmer,102,Our Special Ale 1991 (Anchor Christmas Ale)
64933,Winter Warmer,102,Our Special Ale 1987 (Anchor Christmas Ale)
47863,American Strong Ale,19,Anchor Our Barrel Ale
33449,Winter Warmer,102,Our Special Ale 2006 (Anchor Christmas Ale)
13754,Winter Warmer,102,Our Special Ale 1994 (Anchor Christmas Ale)
64579,Winter Warmer,102,Our Special Ale 1986 (Anchor Christmas Ale)
2254,Winter Warmer,102,Our Special Ale 1996 (Anchor Christmas Ale)
24,American Porter,17,Wachusett Black Shack Porter
4629,Saison / Farmhouse Ale,92,Rabbid Rabbit
3343,English Brown Ale,44,Wachusett Nut Brown Ale
51428,American Double / Imperial IPA,9,Wachusett Larry
1091,Winter Warmer,102,Our Special Ale 1999 (Anchor Christmas Ale)
27,Irish Red Ale,68,Quinn's Amber Ale
74323,Winter Warmer,102,Our Special Ale 2011 (Anchor Christmas Ale)
17377,English Pale Ale,47,Green Monsta Ale
46745,Bock,31,Holiday Bock Beer
73137,Saison / Farmhouse Ale,92,Multi-Grain Ale
50557,American Pale Wheat Ale,16,Wheat Ale
38474,American Pale Wheat Ale,16,Wachusett Summer
687,Winter Warmer,102,Our Special Ale 2000 (Anchor Christmas Ale)
37535,Winter Warmer,102,Our Special Ale 1983 (Anchor Christmas Ale)
12714,Kölsch,73,La Blonde
62595,Extra Special / Strong Bitter (ESB),55,ESB
53879,Old Ale,84,Export Beer
62597,Pumpkin Ale,85,Pumpkin Ale
68603,American Double / Imperial IPA,9,Double Snake Hollow
49430,Czech Pilsener,36,Potosi Pilsener
53881,Oatmeal Stout,83,Fiddler Oatmeal Stout
46744,American IPA,12,Snake Hollow IPA
14788,American Pale Lager,15,Deerleap Lager
47072,American Blonde Ale,6,Good Old Potosi
62594,American Porter,17,Gandy Dancer Porter
62596,Witbier,103,Wee Stein Wit
71072,Fruit / Vegetable Beer,60,Steamboat Shandy
72124,American IPA,12,Tangerine IPA
47056,English Pale Ale,47,Pure Malt Cave Ale
62184,Märzen / Oktoberfest,82,Munich
67326,American Double / Imperial IPA,9,DPA
50555,Belgian Pale Ale,24,Blond Ale
71218,American Amber / Red Ale,2,Three Brewers Amber Ale
74885,Pumpkin Ale,85,Pumpkin Ale
77247,American Pale Ale (APA),14,Pale Ale
50556,American Amber / Red Ale,2,Red Ale
56820,English Stout,50,Stout
64248,Belgian Strong Dark Ale,25,Holiday Ale
50558,English Brown Ale,44,Dark Ale
67623,American Amber / Red Ale,2,L'Equinox
62343,Tripel,98,La Triple
71016,Herbed / Spiced Beer,66,Rebellion-Rice
52188,American Amber / Red Ale,2,La Belle Province
11815,Euro Dark Lager,52,Staraya Ratusha Tyemnoye
5915,Foreign / Export Stout,59,Tinker Stout
5913,English Brown Ale,44,Mid-Town Brown Ale
5914,American Pale Wheat Ale,16,Forty Acre Wheat Ale
22493,Belgian Strong Pale Ale,26,Alpha Kong
23,American IPA,12,Wachusett IPA (India Pale Ale)
9478,American Pale Wheat Ale,16,Gumballhead
25435,Milk / Sweet Stout,79,Moloko
2190,Fruit / Vegetable Beer,60,Wachusett Blueberry Ale
66886,American IPA,12,Green Monsta IPA
28,Winter Warmer,102,Wachusett Winter Fest Ale
2415,American Pale Ale (APA),14,Wachusett Country Pale Ale
6872,Euro Strong Lager,54,Rycerskie
26,American Amber / Red Ale,2,Wachusett Octoberfest Ale
56928,American IPA,12,Wachusett California Style IPA
2259,Scotch Ale / Wee Heavy,94,Wachusett Winter Ale
21076,English Bitter,43,Ridgeway Bitter
61949,Milk / Sweet Stout,79,Wachusett Milk Stout
44578,Rye Beer,90,Wachusett Ryde
72137,Pumpkin Ale,85,Wachusett Imperial Pumpkin Ale
57933,Witbier,103,Wachusett Belgian Style White
43855,Low Alcohol Beer,77,Piedbuf Blonde (Piedboeuf)
39770,Low Alcohol Beer,77,Jupiler NA
66435,American Amber / Red Ale,2,InaugurALE Red
68243,American IPA,12,Dank IPA
66434,American Pale Ale (APA),14,Liquid Resume Pale Ale
40064,American Brown Ale,7,Lumpy Gravy
50624,Euro Strong Lager,54,Jupiler Tauro
9292,Euro Pale Lager,53,Piedboeuf Triple
349,Euro Pale Lager,53,Jupiler
2264,American Strong Ale,19,Brown Shugga'
33324,Euro Pale Lager,53,Jupiler Blue
33326,Low Alcohol Beer,77,Piedbuf Bruin (Piedboeuf)
55171,German Pilsener,61,Cara Pils
22981,Munich Helles Lager,81,Gorch Fock
69508,Low Alcohol Beer,77,Jupiler Force
47835,American Porter,17,Pullman Porter
48912,American Pale Ale (APA),14,Bruno Bitter (Bit-Her)
47834,American Blonde Ale,6,Gateway Golden
65845,American Blonde Ale,6,Gantlet Golden
13557,Märzen / Oktoberfest,82,Octoberfest
48913,Winter Warmer,102,Polar Bear Winter Ale
65844,American Blonde Ale,6,Endless Summer Ale
47836,American Stout,18,Southbound Stout
53117,American IPA,12,Hopped Off The Tracks IPA
48910,Scotch Ale / Wee Heavy,94,Trainspotter Scottish Ale
47833,American Pale Ale (APA),14,Rail Pale Ale
52671,American Blonde Ale,6,Sidetrack Summer Ale
76599,Quadrupel (Quad),86,Quadruple
76596,American Blonde Ale,6,Champaign Blonde Ale
76598,Scotch Ale / Wee Heavy,94,120 Shilling Scotch Ale
